MessageSize;DictFileSize;ChunkSize;ComputationTime
10;2000000;5;4.244
10;2000000;6;3.538
10;2000000;7;3.033
10;2000000;8;2.652
10;2000000;9;2.357
10;2000000;10;2.121
10;2000000;12;1.769
10;2000000;15;1.417
10;2000000;20;1.060
10;2000000;25;0.850
10;2000000;30;0.709
10;2000000;35;0.610
10;2000000;40;0.532
10;2000000;45;0.472
10;2000000;50;1.153
10;4000000;4;5.303
10;4000000;5;4.243
10;4000000;6;3.539
10;4000000;7;3.033
10;4000000;8;2.652
10;4000000;9;2.357
10;4000000;10;2.122
10;4000000;12;1.770
10;4000000;15;1.417
10;4000000;20;1.060
10;4000000;25;0.850
10;4000000;30;0.708
10;4000000;35;0.609
10;4000000;40;0.530
10;4000000;45;0.472
10;4000000;50;0.427
12;10000;4;4.718
12;10000;5;3.121
12;10000;6;2.590
12;10000;7;2.222
12;10000;8;3.242
12;10000;9;1.770
12;10000;10;2.016
12;10000;12;1.400
12;10000;15;1.092
12;10000;20;0.827
12;10000;25;0.647
12;10000;30;0.550
12;10000;35;0.471
12;10000;40;0.418
12;10000;45;0.374
12;10000;50;0.335
12;50000;4;6.394
12;50000;5;5.373
12;50000;6;4.248
12;50000;7;3.653
12;50000;8;3.192
12;50000;9;2.834
12;50000;10;2.549
12;50000;12;2.123
12;50000;15;1.714
12;50000;20;1.290
12;50000;25;1.096
12;50000;30;0.864
12;50000;35;0.752
12;50000;40;0.647
12;50000;45;0.570
12;50000;50;0.516
12;100000;4;6.575
12;100000;5;5.117
12;100000;6;4.274
12;100000;7;3.779
12;100000;8;3.348
12;100000;9;2.912
12;100000;10;2.574
12;100000;12;2.130
12;100000;15;1.722
12;100000;20;1.294
12;100000;25;1.030
12;100000;30;0.854
12;100000;35;0.752
12;100000;40;0.643
12;100000;45;0.582
12;100000;50;0.524
12;200000;4;6.419
12;200000;5;5.121
12;200000;6;4.283
12;200000;7;3.663
12;200000;8;3.204
12;200000;9;2.874
12;200000;10;2.551
12;200000;12;2.187
12;200000;15;1.783
12;200000;20;1.276
12;200000;25;1.019
12;200000;30;0.851
12;200000;35;0.730
12;200000;40;0.649
12;200000;45;0.567
12;200000;50;0.510
12;500000;4;6.404
12;500000;5;5.165
12;500000;6;4.281
12;500000;7;3.677
12;500000;8;3.218
12;500000;9;2.870
12;500000;10;2.581
12;500000;12;2.135
12;500000;15;1.716
12;500000;20;1.294
12;500000;25;1.027
12;500000;30;0.851
12;500000;35;0.730
12;500000;40;0.644
12;500000;45;0.570
12;500000;50;0.512
12;1000000;4;6.406
12;1000000;5;5.106
12;1000000;6;4.307
12;1000000;7;3.642
12;1000000;8;3.184
12;1000000;9;2.847
12;1000000;10;2.550
12;1000000;12;2.125
12;1000000;15;1.700
12;1000000;20;1.277
12;1000000;25;1.021
12;1000000;30;0.851
12;1000000;35;0.731
12;1000000;40;0.646
12;1000000;45;0.580
12;1000000;50;0.512
12;2000000;4;6.474
12;2000000;5;5.117
12;2000000;6;4.249
12;2000000;7;3.715
12;2000000;8;3.240
12;2000000;9;2.861
12;2000000;10;2.577
12;2000000;12;2.135
12;2000000;15;1.702
12;2000000;20;1.277
12;2000000;25;1.019
12;2000000;30;0.858
12;2000000;35;0.731
12;2000000;40;0.643
12;2000000;45;0.582
12;2000000;50;0.525
12;4000000;4;6.390
12;4000000;5;5.123
12;4000000;6;4.250
12;4000000;7;3.802
12;4000000;8;3.247
12;4000000;9;2.988
12;4000000;10;2.607
12;4000000;12;2.148
12;4000000;15;1.709
12;4000000;20;1.278
12;4000000;25;1.037
12;4000000;30;0.856
12;4000000;35;0.730
12;4000000;40;0.644
12;4000000;45;0.577
12;4000000;50;0.519
14;10000;4;4.627
14;10000;5;3.700
14;10000;6;3.088
14;10000;7;2.634
14;10000;8;2.288
14;10000;9;2.073
14;10000;10;1.839
14;10000;12;1.530
14;10000;15;1.239
14;10000;20;0.954
14;10000;25;0.750
14;10000;30;0.614
14;10000;35;0.522
14;10000;40;0.464
14;10000;45;0.412
14;10000;50;0.386
14;50000;4;7.603
14;50000;5;6.066
14;50000;6;5.025
14;50000;7;4.343
14;50000;8;3.745
14;50000;9;3.350
14;50000;10;2.993
14;50000;12;2.514
14;50000;15;1.989
14;50000;20;1.489
14;50000;25;1.192
14;50000;30;0.995
14;50000;35;0.853
14;50000;40;0.749
14;50000;45;0.665
14;50000;50;0.600
14;100000;4;7.502
14;100000;5;5.975
14;100000;6;4.985
14;100000;7;4.275
14;100000;8;3.801
14;100000;9;3.437
14;100000;10;3.231
14;100000;12;2.610
14;100000;15;2.028
14;100000;20;1.515
14;100000;25;1.204
14;100000;30;1.025
14;100000;35;0.872
14;100000;40;0.754
14;100000;45;0.678
14;100000;50;0.609
14;200000;4;7.614
14;200000;5;6.072
14;200000;6;5.077
14;200000;7;4.395
14;200000;8;3.777
14;200000;9;3.331
14;200000;10;3.005
14;200000;12;2.494
14;200000;15;1.985
14;200000;20;1.492
14;200000;25;1.193
14;200000;30;0.993
14;200000;35;0.860
14;200000;40;0.753
14;200000;45;0.668
14;200000;50;0.609
14;500000;4;7.504
14;500000;5;5.976
14;500000;6;5.077
14;500000;7;4.310
14;500000;8;3.761
14;500000;9;3.327
14;500000;10;2.993
14;500000;12;2.496
14;500000;15;1.984
14;500000;20;1.492
14;500000;25;1.196
14;500000;30;0.995
14;500000;35;0.859
14;500000;40;0.750
14;500000;45;0.667
14;500000;50;0.598
14;1000000;4;7.473
14;1000000;5;6.138
14;1000000;6;5.194
14;1000000;7;4.357
14;1000000;8;3.925
14;1000000;9;3.410
14;1000000;10;3.140
14;1000000;12;2.593
14;1000000;15;2.095
14;1000000;20;1.636
14;1000000;25;1.284
14;1000000;30;1.052
14;1000000;35;0.958
14;1000000;40;0.801
14;1000000;45;0.698
14;1000000;50;0.634
14;2000000;4;7.862
14;2000000;5;6.244
14;2000000;6;5.196
14;2000000;7;4.391
14;2000000;8;3.843
14;2000000;9;3.304
14;2000000;10;2.998
14;2000000;12;2.895
14;2000000;15;2.111
14;2000000;20;1.642
14;2000000;25;1.235
14;2000000;30;1.027
14;2000000;35;0.862
14;2000000;40;0.777
14;2000000;45;0.707
14;2000000;50;0.615
14;4000000;4;7.817
14;4000000;5;6.135
14;4000000;6;5.091
14;4000000;7;4.352
14;4000000;8;3.798
14;4000000;9;3.399
14;4000000;10;3.028
14;4000000;12;2.504
14;4000000;15;2.006
14;4000000;20;1.519
14;4000000;25;1.208
14;4000000;30;1.008
14;4000000;35;0.865
14;4000000;40;0.746
14;4000000;45;0.684
14;4000000;50;0.601
18;10000;4;5.895
18;10000;5;4.765
18;10000;6;3.911
18;10000;7;3.353
18;10000;8;2.928
18;10000;9;2.610
18;10000;10;2.360
18;10000;12;1.943
18;10000;15;1.562
18;10000;20;1.191
18;10000;25;0.936
18;10000;30;0.783
18;10000;35;0.672
18;10000;40;0.596
18;10000;45;0.519
18;10000;50;0.491
18;50000;4;9.581
18;50000;5;7.747
18;50000;6;6.563
18;50000;7;5.620
18;50000;8;5.061
18;50000;9;4.289
18;50000;10;3.821
18;50000;12;3.184
18;50000;15;2.573
18;50000;20;1.915
18;50000;25;1.532
18;50000;30;1.319
18;50000;35;1.094
18;50000;40;0.961
18;50000;45;0.854
18;50000;50;0.769
18;100000;4;9.589
18;100000;5;7.809
18;100000;6;6.490
18;100000;7;5.542
18;100000;8;4.841
18;100000;9;4.353
18;100000;10;3.877
18;100000;12;3.256
18;100000;15;2.572
18;100000;20;1.942
18;100000;25;1.552
18;100000;30;1.278
18;100000;35;1.107
18;100000;40;0.981
18;100000;45;0.865
18;100000;50;0.772
18;200000;4;9.707
18;200000;5;7.794
18;200000;6;6.427
18;200000;7;5.477
18;200000;8;4.832
18;200000;9;4.257
18;200000;10;3.836
18;200000;12;3.186
18;200000;15;2.556
18;200000;20;1.937
18;200000;25;1.558
18;200000;30;1.282
18;200000;35;1.094
18;200000;40;0.957
18;200000;45;0.856
18;200000;50;0.814
18;500000;4;9.667
18;500000;5;7.696
18;500000;6;6.401
18;500000;7;5.501
18;500000;8;4.820
18;500000;9;4.292
18;500000;10;3.867
18;500000;12;3.274
18;500000;15;2.602
18;500000;20;2.013
18;500000;25;1.544
18;500000;30;1.313
18;500000;35;1.144
18;500000;40;0.997
18;500000;45;0.881
18;500000;50;0.786
18;1000000;4;9.760
18;1000000;5;7.742
18;1000000;6;6.573
18;1000000;7;5.625
18;1000000;8;5.017
18;1000000;9;4.364
18;1000000;10;3.827
18;1000000;12;3.191
18;1000000;15;2.605
18;1000000;20;1.932
18;1000000;25;1.536
18;1000000;30;1.279
18;1000000;35;1.099
18;1000000;40;0.965
18;1000000;45;0.851
18;1000000;50;0.773
18;2000000;4;9.609
18;2000000;5;7.664
18;2000000;6;6.386
18;2000000;7;5.460
18;2000000;8;4.778
18;2000000;9;4.244
18;2000000;10;3.821
18;2000000;12;3.186
18;2000000;15;2.551
18;2000000;20;1.916
18;2000000;25;1.531
18;2000000;30;1.281
18;2000000;35;1.094
18;2000000;40;0.958
18;2000000;45;0.858
18;2000000;50;0.767
18;4000000;4;9.639
18;4000000;5;7.672
18;4000000;6;6.368
18;4000000;7;5.458
18;4000000;8;4.778
18;4000000;9;4.245
18;4000000;10;3.831
18;4000000;12;3.185
18;4000000;15;2.553
18;4000000;20;1.912
18;4000000;25;1.530
18;4000000;30;1.276
18;4000000;35;1.095
18;4000000;40;0.958
18;4000000;45;0.851
18;4000000;50;0.767
22;10000;4;7.123
22;10000;5;5.708
22;10000;6;4.755
22;10000;7;4.076
22;10000;8;3.560
22;10000;9;3.170
22;10000;10;2.851
22;10000;12;2.377
22;10000;15;1.901
22;10000;20;1.427
22;10000;25;1.141
22;10000;30;0.952
22;10000;35;0.815
22;10000;40;0.715
22;10000;45;0.635
22;10000;50;0.573
22;50000;4;11.676
22;50000;5;9.335
22;50000;6;7.785
22;50000;7;6.681
22;50000;8;5.837
22;50000;9;5.188
22;50000;10;4.670
22;50000;12;3.893
22;50000;15;3.112
22;50000;20;2.339
22;50000;25;1.878
22;50000;30;1.558
22;50000;35;1.335
22;50000;40;1.169
22;50000;45;1.040
22;50000;50;0.937
22;100000;4;11.687
22;100000;5;9.439
22;100000;6;7.786
22;100000;7;6.671
22;100000;8;5.845
22;100000;9;5.186
22;100000;10;4.673
22;100000;12;3.897
22;100000;15;3.112
22;100000;20;2.339
22;100000;25;1.870
22;100000;30;1.558
22;100000;35;1.334
22;100000;40;1.178
22;100000;45;1.040
22;100000;50;0.938
22;200000;4;11.730
22;200000;5;9.349
22;200000;6;7.799
22;200000;7;6.674
22;200000;8;5.843
22;200000;9;5.194
22;200000;10;4.674
22;200000;12;3.897
22;200000;15;3.112
22;200000;20;2.342
22;200000;25;1.873
22;200000;30;1.558
22;200000;35;1.335
22;200000;40;1.170
22;200000;45;1.040
22;200000;50;0.937
22;500000;4;11.680
22;500000;5;9.346
22;500000;6;7.781
22;500000;7;6.677
22;500000;8;5.835
22;500000;9;5.199
22;500000;10;4.671
22;500000;12;3.893
22;500000;15;3.113
22;500000;20;2.339
22;500000;25;1.872
22;500000;30;1.559
22;500000;35;1.335
22;500000;40;1.169
22;500000;45;1.044
22;500000;50;0.938
22;1000000;4;11.684
22;1000000;5;9.345
22;1000000;6;7.787
22;1000000;7;6.677
22;1000000;8;5.836
22;1000000;9;5.189
22;1000000;10;4.675
22;1000000;12;3.894
22;1000000;15;3.113
22;1000000;20;2.338
22;1000000;25;1.870
22;1000000;30;1.560
22;1000000;35;1.335
22;1000000;40;1.170
22;1000000;45;1.041
22;1000000;50;0.937
22;2000000;4;11.686
22;2000000;5;9.395
22;2000000;6;7.798
22;2000000;7;6.686
22;2000000;8;5.848
22;2000000;9;5.191
22;2000000;10;4.681
22;2000000;12;3.893
22;2000000;15;3.215
22;2000000;20;2.365
22;2000000;25;1.869
22;2000000;30;1.558
22;2000000;35;1.332
22;2000000;40;1.167
22;2000000;45;1.081
22;2000000;50;0.937
22;4000000;4;14.616
22;4000000;5;9.343
22;4000000;6;7.784
22;4000000;7;6.673
22;4000000;8;5.835
22;4000000;9;5.194
22;4000000;10;4.747
22;4000000;12;3.892
22;4000000;15;3.112
22;4000000;20;2.337
22;4000000;25;1.870
22;4000000;30;1.559
22;4000000;35;1.334
22;4000000;40;1.168
22;4000000;45;1.057
22;4000000;50;0.937
26;10000;4;8.425
26;10000;5;6.736
26;10000;6;5.615
26;10000;7;6.682
26;10000;8;4.209
26;10000;9;3.743
26;10000;10;3.371
26;10000;12;2.808
26;10000;15;2.247
26;10000;20;1.691
26;10000;25;1.349
26;10000;30;1.135
26;10000;35;0.964
26;10000;40;0.843
26;10000;45;0.749
26;10000;50;0.676
26;50000;4;13.791
26;50000;5;11.903
26;50000;6;9.195
26;50000;7;7.883
26;50000;8;6.903
26;50000;9;6.133
26;50000;10;5.520
26;50000;12;5.376
26;50000;15;3.755
26;50000;20;2.776
26;50000;25;2.209
26;50000;30;1.840
26;50000;35;1.579
26;50000;40;1.380
26;50000;45;1.227
26;50000;50;1.106
26;100000;4;13.790
26;100000;5;11.446
26;100000;6;10.107
26;100000;7;7.885
26;100000;8;6.891
26;100000;9;6.133
26;100000;10;5.521
26;100000;12;4.599
26;100000;15;3.694
26;100000;20;2.760
26;100000;25;2.209
26;100000;30;1.840
26;100000;35;1.580
26;100000;40;2.251
26;100000;45;1.227
26;100000;50;1.106
26;200000;4;13.802
26;200000;5;11.041
26;200000;6;9.196
26;200000;7;7.884
26;200000;8;7.779
26;200000;9;6.134
26;200000;10;5.519
26;200000;12;4.600
26;200000;15;3.679
26;200000;20;2.761
26;200000;25;2.215
26;200000;30;1.841
26;200000;35;1.579
26;200000;40;1.380
26;200000;45;1.228
26;200000;50;1.106
26;500000;4;14.651
26;500000;5;11.034
26;500000;6;9.198
26;500000;7;7.949
26;500000;8;6.924
26;500000;9;6.966
26;500000;10;5.545
26;500000;12;4.606
26;500000;15;3.680
26;500000;20;2.760
26;500000;25;2.209
26;500000;30;1.840
26;500000;35;1.578
26;500000;40;1.381
26;500000;45;1.226
26;500000;50;1.106
26;1000000;4;13.793
26;1000000;5;11.863
26;1000000;6;9.201
26;1000000;7;7.883
26;1000000;8;6.896
26;1000000;9;6.133
26;1000000;10;5.527
26;1000000;12;5.439
26;1000000;15;3.715
26;1000000;20;2.760
26;1000000;25;2.208
26;1000000;30;1.847
26;1000000;35;1.579
26;1000000;40;1.380
26;1000000;45;1.226
26;1000000;50;1.106
26;2000000;4;13.791
26;2000000;5;11.040
26;2000000;6;10.351
26;2000000;7;8.031
26;2000000;8;6.888
26;2000000;9;6.125
26;2000000;10;5.519
26;2000000;12;4.600
26;2000000;15;3.679
26;2000000;20;3.565
26;2000000;25;2.232
26;2000000;30;1.877
26;2000000;35;1.578
26;2000000;40;1.379
26;2000000;45;1.226
26;2000000;50;1.106
26;4000000;4;13.796
26;4000000;5;11.036
26;4000000;6;11.042
26;4000000;7;7.883
26;4000000;8;6.924
26;4000000;9;6.133
26;4000000;10;5.528
26;4000000;12;4.600
26;4000000;15;3.680
26;4000000;20;3.457
26;4000000;25;2.208
26;4000000;30;1.905
26;4000000;35;1.594
26;4000000;40;1.381
26;4000000;45;1.229
26;4000000;50;1.107
30;10000;4;9.714
30;10000;5;7.772
30;10000;6;6.474
30;10000;7;5.553
30;10000;8;4.863
30;10000;9;5.353
30;10000;10;3.901
30;10000;12;3.238
30;10000;15;2.590
30;10000;20;1.942
30;10000;25;1.556
30;10000;30;1.295
30;10000;35;1.110
30;10000;40;0.972
30;10000;45;0.866
30;10000;50;0.779
30;50000;4;15.920
30;50000;5;13.517
30;50000;6;10.633
30;50000;7;9.095
30;50000;8;7.962
30;50000;9;7.080
30;50000;10;6.366
30;50000;12;6.064
30;50000;15;4.321
30;50000;20;3.182
30;50000;25;2.549
30;50000;30;2.121
30;50000;35;1.820
30;50000;40;1.593
30;50000;45;1.417
30;50000;50;1.276
30;100000;4;15.919
30;100000;5;13.562
30;100000;6;10.700
30;100000;7;9.095
30;100000;8;7.958
30;100000;9;7.079
30;100000;10;6.364
30;100000;12;5.306
30;100000;15;5.098
30;100000;20;3.193
30;100000;25;2.555
30;100000;30;2.122
30;100000;35;1.819
30;100000;40;1.605
30;100000;45;1.417
30;100000;50;1.277
30;200000;4;15.918
30;200000;5;13.538
30;200000;6;10.640
30;200000;7;9.097
30;200000;8;7.964
30;200000;9;7.073
30;200000;10;6.365
30;200000;12;6.054
30;200000;15;4.311
30;200000;20;3.182
30;200000;25;2.549
30;200000;30;2.122
30;200000;35;1.820
30;200000;40;1.592
30;200000;45;1.417
30;200000;50;1.276
30;500000;4;15.919
30;500000;5;13.617
30;500000;6;10.622
30;500000;7;9.096
30;500000;8;7.957
30;500000;9;7.073
30;500000;10;6.371
30;500000;12;6.080
30;500000;15;4.288
30;500000;20;3.184
30;500000;25;2.549
30;500000;30;2.121
30;500000;35;1.820
30;500000;40;1.591
30;500000;45;1.418
30;500000;50;1.276
30;1000000;4;15.914
30;1000000;5;13.542
30;1000000;6;10.621
30;1000000;7;9.096
30;1000000;8;7.956
30;1000000;9;7.080
30;1000000;10;6.365
30;1000000;12;6.155
30;1000000;15;4.256
30;1000000;20;3.182
30;1000000;25;2.549
30;1000000;30;2.121
30;1000000;35;1.820
30;1000000;40;1.591
30;1000000;45;1.417
30;1000000;50;1.276
30;2000000;4;15.912
30;2000000;5;13.582
30;2000000;6;10.609
30;2000000;7;9.095
30;2000000;8;7.957
30;2000000;9;7.073
30;2000000;10;7.236
30;2000000;12;5.317
30;2000000;15;4.243
30;2000000;20;3.182
30;2000000;25;2.549
30;2000000;30;2.123
30;2000000;35;1.822
30;2000000;40;1.591
30;2000000;45;1.418
30;2000000;50;1.276
30;4000000;4;16.802
30;4000000;5;12.731
30;4000000;6;10.613
30;4000000;7;9.097
30;4000000;8;7.961
30;4000000;9;7.139
30;4000000;10;6.368
30;4000000;12;5.304
30;4000000;15;4.243
30;4000000;20;3.183
30;4000000;25;2.549
30;4000000;30;2.121
30;4000000;35;1.820
30;4000000;40;1.592
30;4000000;45;1.417
30;4000000;50;1.276
34;10000;4;11.735
34;10000;5;8.808
34;10000;6;7.340
34;10000;7;6.291
34;10000;8;5.505
34;10000;9;4.896
34;10000;10;4.403
34;10000;12;3.672
34;10000;15;4.716
34;10000;20;2.203
34;10000;25;1.775
34;10000;30;1.470
34;10000;35;1.259
34;10000;40;1.102
34;10000;45;0.980
34;10000;50;0.883
34;50000;4;18.033
34;50000;5;14.430
34;50000;6;12.863
34;50000;7;10.309
34;50000;8;9.024
34;50000;9;8.016
34;50000;10;7.213
34;50000;12;6.801
34;50000;15;4.825
34;50000;20;3.608
34;50000;25;2.889
34;50000;30;2.407
34;50000;35;2.063
34;50000;40;1.807
34;50000;45;1.603
34;50000;50;1.447
34;100000;4;18.038
34;100000;5;15.333
34;100000;6;12.027
34;100000;7;10.305
34;100000;8;9.016
34;100000;9;8.776
34;100000;10;7.250
34;100000;12;6.012
34;100000;15;4.811
34;100000;20;3.609
34;100000;25;2.889
34;100000;30;2.409
34;100000;35;2.063
34;100000;40;1.806
34;100000;45;1.604
34;100000;50;1.447
34;200000;4;18.888
34;200000;5;14.430
34;200000;6;12.031
34;200000;7;10.308
34;200000;8;9.888
34;200000;9;8.018
34;200000;10;7.213
34;200000;12;6.013
34;200000;15;5.617
34;200000;20;4.652
34;200000;25;2.988
34;200000;30;2.453
34;200000;35;2.063
34;200000;40;1.816
34;200000;45;1.621
34;200000;50;1.499
34;500000;4;18.383
34;500000;5;14.697
34;500000;6;12.252
34;500000;7;10.397
34;500000;8;9.119
34;500000;9;8.088
34;500000;10;7.219
34;500000;12;6.018
34;500000;15;4.822
34;500000;20;3.611
34;500000;25;2.890
34;500000;30;2.408
34;500000;35;2.064
34;500000;40;1.810
34;500000;45;1.608
34;500000;50;1.447
34;1000000;4;18.046
34;1000000;5;14.435
34;1000000;6;12.036
34;1000000;7;10.316
34;1000000;8;9.024
34;1000000;9;8.021
34;1000000;10;7.214
34;1000000;12;6.015
34;1000000;15;4.814
34;1000000;20;3.610
34;1000000;25;2.889
34;1000000;30;2.408
34;1000000;35;2.065
34;1000000;40;1.808
34;1000000;45;1.609
34;1000000;50;1.447
34;2000000;4;18.043
34;2000000;5;14.439
34;2000000;6;12.028
34;2000000;7;10.310
34;2000000;8;9.026
34;2000000;9;8.021
34;2000000;10;7.219
34;2000000;12;6.015
34;2000000;15;4.814
34;2000000;20;3.610
34;2000000;25;2.893
34;2000000;30;2.416
34;2000000;35;2.064
34;2000000;40;1.808
34;2000000;45;1.605
34;2000000;50;1.446
34;4000000;4;18.046
34;4000000;5;14.437
34;4000000;6;12.034
34;4000000;7;10.316
34;4000000;8;9.016
34;4000000;9;8.024
34;4000000;10;7.213
34;4000000;12;6.013
34;4000000;15;4.813
34;4000000;20;3.610
34;4000000;25;2.891
34;4000000;30;2.412
34;4000000;35;2.067
34;4000000;40;1.807
34;4000000;45;1.605
34;4000000;50;1.446
38;10000;4;12.313
38;10000;5;9.849
38;10000;6;8.203
38;10000;7;7.032
38;10000;8;6.152
38;10000;9;5.479
38;10000;10;4.923
38;10000;12;4.107
38;10000;15;3.288
38;10000;20;2.463
38;10000;25;1.971
38;10000;30;1.643
38;10000;35;1.407
38;10000;40;1.233
38;10000;45;1.095
38;10000;50;0.988
38;50000;4;20.173
38;50000;5;16.129
38;50000;6;13.447
38;50000;7;11.520
38;50000;8;10.083
38;50000;9;8.981
38;50000;10;8.065
38;50000;12;6.724
38;50000;15;5.387
38;50000;20;4.035
38;50000;25;3.235
38;50000;30;2.690
38;50000;35;2.306
38;50000;40;2.020
38;50000;45;1.794
38;50000;50;1.618
38;100000;4;20.209
38;100000;5;16.143
38;100000;6;13.574
38;100000;7;13.786
38;100000;8;10.090
38;100000;9;8.968
38;100000;10;8.064
38;100000;12;6.728
38;100000;15;5.379
38;100000;20;4.036
38;100000;25;4.082
38;100000;30;2.717
38;100000;35;2.317
38;100000;40;2.018
38;100000;45;1.794
38;100000;50;1.617
38;200000;4;20.157
38;200000;5;16.896
38;200000;6;13.475
38;200000;7;11.526
38;200000;8;10.078
38;200000;9;8.961
38;200000;10;8.887
38;200000;12;6.720
38;200000;15;5.379
38;200000;20;4.032
38;200000;25;3.228
38;200000;30;2.690
38;200000;35;2.304
38;200000;40;2.018
38;200000;45;1.795
38;200000;50;1.616
38;500000;4;20.983
38;500000;5;16.141
38;500000;6;13.443
38;500000;7;12.389
38;500000;8;10.077
38;500000;9;8.959
38;500000;10;8.063
38;500000;12;6.722
38;500000;15;5.378
38;500000;20;4.897
38;500000;25;3.240
38;500000;30;2.691
38;500000;35;2.303
38;500000;40;2.018
38;500000;45;1.794
38;500000;50;1.616
38;1000000;4;20.164
38;1000000;5;16.981
38;1000000;6;13.439
38;1000000;7;11.519
38;1000000;8;10.077
38;1000000;9;9.847
38;1000000;10;8.064
38;1000000;12;6.721
38;1000000;15;5.379
38;1000000;20;4.031
38;1000000;25;3.228
38;1000000;30;2.690
38;1000000;35;2.305
38;1000000;40;2.018
38;1000000;45;1.795
38;1000000;50;1.616
38;2000000;4;20.234
38;2000000;5;16.129
38;2000000;6;14.131
38;2000000;7;11.521
38;2000000;8;10.087
38;2000000;9;8.959
38;2000000;10;8.063
38;2000000;12;7.564
38;2000000;15;5.393
38;2000000;20;4.031
38;2000000;25;3.227
38;2000000;30;2.690
38;2000000;35;2.305
38;2000000;40;2.018
38;2000000;45;1.795
38;2000000;50;1.623
38;4000000;4;23.042
38;4000000;5;16.139
38;4000000;6;13.441
38;4000000;7;12.364
38;4000000;8;10.077
38;4000000;9;8.959
38;4000000;10;8.065
38;4000000;12;6.729
38;4000000;15;5.380
38;4000000;20;4.913
38;4000000;25;3.239
38;4000000;30;2.689
38;4000000;35;2.304
38;4000000;40;2.018
38;4000000;45;1.800
38;4000000;50;1.617
42;10000;4;13.598
42;10000;5;10.887
42;10000;6;9.759
42;10000;7;7.773
42;10000;8;6.800
42;10000;9;6.045
42;10000;10;5.455
42;10000;12;4.540
42;10000;15;3.627
42;10000;20;2.722
42;10000;25;2.177
42;10000;30;1.817
42;10000;35;2.319
42;10000;40;1.362
42;10000;45;1.212
42;10000;50;1.099
42;50000;4;22.278
42;50000;5;17.826
42;50000;6;15.673
42;50000;7;12.732
42;50000;8;11.138
42;50000;9;9.906
42;50000;10;9.721
42;50000;12;7.427
42;50000;15;5.943
42;50000;20;4.459
42;50000;25;3.569
42;50000;30;2.978
42;50000;35;2.548
42;50000;40;2.230
42;50000;45;1.981
42;50000;50;1.786
42;100000;4;23.105
42;100000;5;17.825
42;100000;6;15.682
42;100000;7;12.740
42;100000;8;11.140
42;100000;9;9.906
42;100000;10;8.928
42;100000;12;8.255
42;100000;15;5.944
42;100000;20;4.459
42;100000;25;3.570
42;100000;30;2.972
42;100000;35;2.549
42;100000;40;2.229
42;100000;45;1.981
42;100000;50;1.786
42;200000;4;23.659
42;200000;5;17.824
42;200000;6;14.852
42;200000;7;13.616
42;200000;8;11.138
42;200000;9;9.904
42;200000;10;8.914
42;200000;12;7.426
42;200000;15;6.788
42;200000;20;4.499
42;200000;25;3.568
42;200000;30;2.970
42;200000;35;2.564
42;200000;40;2.229
42;200000;45;1.981
42;200000;50;1.786
42;500000;4;22.276
42;500000;5;18.665
42;500000;6;14.858
42;500000;7;12.890
42;500000;8;11.203
42;500000;9;10.642
42;500000;10;8.922
42;500000;12;7.424
42;500000;15;5.942
42;500000;20;4.458
42;500000;25;3.568
42;500000;30;2.977
42;500000;35;2.554
42;500000;40;2.229
42;500000;45;1.980
42;500000;50;1.786
42;1000000;4;22.280
42;1000000;5;17.823
42;1000000;6;15.774
42;1000000;7;12.730
42;1000000;8;11.180
42;1000000;9;9.905
42;1000000;10;9.699
42;1000000;12;7.426
42;1000000;15;5.943
42;1000000;20;4.458
42;1000000;25;3.575
42;1000000;30;2.971
42;1000000;35;2.549
42;1000000;40;2.230
42;1000000;45;1.981
42;1000000;50;1.786
42;2000000;4;23.153
42;2000000;5;17.831
42;2000000;6;15.701
42;2000000;7;12.731
42;2000000;8;11.138
42;2000000;9;9.910
42;2000000;10;9.779
42;2000000;12;7.426
42;2000000;15;5.943
42;2000000;20;4.460
42;2000000;25;3.567
42;2000000;30;2.972
42;2000000;35;2.554
42;2000000;40;2.229
42;2000000;45;1.981
42;2000000;50;1.787
42;4000000;4;22.361
42;4000000;5;17.831
42;4000000;6;15.475
42;4000000;7;12.732
42;4000000;8;11.138
42;4000000;9;9.912
42;4000000;10;9.745
42;4000000;12;7.425
42;4000000;15;5.943
42;4000000;20;4.459
42;4000000;25;3.570
42;4000000;30;2.971
42;4000000;35;2.549
42;4000000;40;2.229
42;4000000;45;1.988
42;4000000;50;1.787
50;10000;4;17.060
50;10000;5;12.951
50;10000;6;10.795
50;10000;7;9.259
50;10000;8;8.962
50;10000;9;7.196
50;10000;10;6.477
50;10000;12;5.405
50;10000;15;4.318
50;10000;20;3.237
50;10000;25;2.589
50;10000;30;2.160
50;10000;35;1.851
50;10000;40;1.620
50;10000;45;1.439
50;10000;50;1.296
50;50000;4;27.401
50;50000;5;21.217
50;50000;6;18.609
50;50000;7;15.163
50;50000;8;13.262
50;50000;9;12.612
50;50000;10;10.608
50;50000;12;8.843
50;50000;15;7.073
50;50000;20;5.304
50;50000;25;4.248
50;50000;30;4.343
50;50000;35;3.047
50;50000;40;2.652
50;50000;45;2.358
50;50000;50;2.121
50;100000;4;26.527
50;100000;5;22.086
50;100000;6;17.683
50;100000;7;15.174
50;100000;8;14.054
50;100000;9;11.790
50;100000;10;10.616
50;100000;12;8.844
50;100000;15;7.912
50;100000;20;5.316
50;100000;25;4.243
50;100000;30;3.539
50;100000;35;3.033
